date,location,value
2021-01-30,30,0
2021-01-30,37,11
2021-01-30,38,1
2021-01-30,31,1
2021-01-30,33,1
2021-01-30,34,11
2021-01-30,35,2
2021-01-30,32,3
2021-01-30,36,26
2021-01-30,39,7
2021-01-30,40,12
2021-01-30,41,0
2021-01-30,42,16
2021-01-30,72,16
2021-01-30,44,0
2021-01-30,45,14
2021-01-30,46,0
2021-01-30,47,32
2021-01-30,48,109
2021-01-30,US,593
2021-01-30,49,0
2021-01-30,51,28
2021-01-30,50,0
2021-01-30,53,0
2021-01-30,55,4
2021-01-30,54,5
2021-01-30,56,0
2021-02-06,02,0
2021-02-06,01,28
2021-02-06,05,21
2021-02-06,04,14
2021-02-06,06,19
2021-02-06,08,1
2021-02-06,09,0
2021-02-06,11,0
2021-02-06,10,0
2021-02-06,12,92
2021-02-06,13,19
2021-02-06,15,0
2021-02-06,19,1
2021-02-06,16,0
2021-02-06,17,13
2021-02-06,18,11
2021-02-06,20,1
2021-02-06,21,6
2021-02-06,22,4
2021-02-06,25,2
2021-02-06,24,0
2021-02-06,23,0
2021-02-06,26,1
2021-02-06,27,0
2021-02-06,29,6
2021-02-06,28,9
2021-02-06,30,0
2021-02-06,37,8
2021-02-06,38,0
2021-02-06,31,1
2021-02-06,33,0
2021-02-06,34,9
2021-02-06,35,10
2021-02-06,32,4
2021-02-06,36,22
2021-02-06,39,5
2021-02-06,40,12
2021-02-06,41,0
2021-02-06,42,21
2021-02-06,72,13
2021-02-06,44,0
2021-02-06,45,6
2021-02-06,46,0
2021-02-06,47,43
2021-02-06,48,77
2021-02-06,US,516
2021-02-06,49,0
2021-02-06,51,26
2021-02-06,50,1
2021-02-06,53,0
2021-02-06,55,5
2021-02-06,54,5
2021-02-06,56,0
2021-02-13,02,0
2021-02-13,01,27
2021-02-13,05,27
2021-02-13,04,7
2021-02-13,06,24
2021-02-13,08,1
2021-02-13,09,0
2021-02-13,11,0
2021-02-13,10,0
2021-02-13,12,53
2021-02-13,13,17
2021-02-13,15,0
2021-02-13,19,1
2021-02-13,16,0
2021-02-13,17,6
2021-02-13,18,9
2021-02-13,20,3
2021-02-13,21,7
2021-02-13,22,5
2021-02-13,25,1
2021-02-13,24,12
2021-02-13,23,2
2021-02-13,26,0
2021-02-13,27,1
2021-02-13,29,13
2021-02-13,28,10
2021-02-13,30,0
2021-02-13,37,13
2021-02-13,38,0
2021-02-13,31,0
2021-02-13,33,1
2021-02-13,34,14
2021-02-13,35,3
2021-02-13,32,0
2021-02-13,36,13
2021-02-13,39,12
2021-02-13,40,9
2021-02-13,41,1
2021-02-13,42,23
2021-02-13,72,4
2021-02-13,44,0
2021-02-13,45,8
2021-02-13,46,2
2021-02-13,47,32
2021-02-13,48,76
2021-02-13,US,482
2021-02-13,49,5
2021-02-13,51,34
2021-02-13,50,0
2021-02-13,53,1
2021-02-13,55,0
2021-02-13,54,5
2021-02-13,56,0
2021-02-20,02,0
2021-02-20,01,19
2021-02-20,05,12
2021-02-20,04,15
2021-02-20,06,19
2021-02-20,08,1
2021-02-20,09,0
2021-02-20,11,0
2021-02-20,10,0
2021-02-20,12,49
2021-02-20,13,25
2021-02-20,15,0
2021-02-20,19,4
2021-02-20,16,0
2021-02-20,17,1
2021-02-20,18,9
2021-02-20,20,5
2021-02-20,21,5
2021-02-20,22,4
2021-02-20,25,3
2021-02-20,24,1
2021-02-20,23,0
2021-02-20,26,2
2021-02-20,27,5
2021-02-20,29,20
2021-02-20,28,17
2021-02-20,30,0
2021-02-20,37,10
2021-02-20,38,0
2021-02-20,31,5
2021-02-20,33,1
2021-02-20,34,14
2021-02-20,35,1
2021-02-20,32,4
2021-02-20,36,21
2021-02-20,39,20
2021-02-20,40,9
2021-02-20,41,0
2021-02-20,42,9
2021-02-20,72,12
2021-02-20,44,0
2021-02-20,45,17
2021-02-20,46,2
2021-02-20,47,15
2021-02-20,48,62
2021-02-20,US,481
2021-02-20,49,5
2021-02-20,51,39
2021-02-20,50,0
2021-02-20,53,2
2021-02-20,55,12
2021-02-20,54,5
2021-02-20,56,0
2021-02-27,02,0
2021-02-27,01,41
2021-02-27,05,15
2021-02-27,04,10
2021-02-27,06,24
2021-02-27,08,1
2021-02-27,09,0
2021-02-27,11,0
2021-02-27,10,0
2021-02-27,12,47
2021-02-27,13,27
2021-02-27,15,0
2021-02-27,19,0
2021-02-27,16,0
2021-02-27,17,2
2021-02-27,18,6
2021-02-27,20,10
2021-02-27,21,35
2021-02-27,22,7
2021-02-27,25,2
2021-02-27,24,5
2021-02-27,23,0
2021-02-27,26,3
2021-02-27,27,8
2021-02-27,29,13
2021-02-27,28,6
2021-02-27,30,1
2021-02-27,37,5
2021-02-27,38,0
2021-02-27,31,6
2021-02-27,33,0
2021-02-27,34,10
2021-02-27,35,2
2021-02-27,32,7
2021-02-27,36,13
2021-02-27,39,17
2021-02-27,40,13
2021-02-27,41,1
2021-02-27,42,12
2021-02-27,72,5
2021-02-27,44,0
2021-02-27,45,14
2021-02-27,46,0
2021-02-27,47,12
2021-02-27,48,80
2021-02-27,US,498
2021-02-27,49,0
2021-02-27,51,28
2021-02-27,50,0
2021-02-27,53,3
2021-02-27,55,2
2021-02-27,54,5
2021-02-27,56,0
2021-03-06,02,0
2021-03-06,01,20
2021-03-06,05,19
2021-03-06,04,29
2021-03-06,06,16
2021-03-06,08,8
2021-03-06,09,0
2021-03-06,11,0
2021-03-06,10,0
2021-03-06,12,53
2021-03-06,13,16
2021-03-06,15,0
2021-03-06,19,0
2021-03-06,16,0
2021-03-06,17,2
2021-03-06,18,3
2021-03-06,20,5
2021-03-06,21,19
2021-03-06,22,8
2021-03-06,25,2
2021-03-06,24,2
2021-03-06,23,2
2021-03-06,26,4
2021-03-06,27,18
2021-03-06,29,7
2021-03-06,28,12
2021-03-06,30,0
2021-03-06,37,2
2021-03-06,38,0
2021-03-06,31,2
2021-03-06,33,0
2021-03-06,34,6
2021-03-06,35,0
2021-03-06,32,8
2021-03-06,36,15
2021-03-06,39,13
2021-03-06,40,15
2021-03-06,41,0
2021-03-06,42,6
2021-03-06,72,18
2021-03-06,44,0
2021-03-06,45,16
2021-03-06,46,0
2021-03-06,47,23
2021-03-06,48,36
2021-03-06,US,466
2021-03-06,49,0
2021-03-06,51,49
2021-03-06,50,0
2021-03-06,53,5
2021-03-06,55,1
2021-03-06,54,6
2021-03-06,56,0
2021-03-13,02,0
2021-03-13,01,19
2021-03-13,05,22
2021-03-13,04,10
2021-03-13,06,18
2021-03-13,08,1
2021-03-13,09,0
2021-03-13,11,0
2021-03-13,10,0
2021-03-13,12,51
2021-03-13,13,20
2021-03-13,15,0
2021-03-13,19,2
2021-03-13,16,1
2021-03-13,17,0
2021-03-13,18,18
2021-03-13,20,21
2021-03-13,21,3
2021-03-13,22,4
2021-03-13,25,7
2021-03-13,24,2
2021-03-13,23,0
2021-03-13,26,1
2021-03-13,27,7
2021-03-13,29,1
2021-03-13,28,19
2021-03-13,30,0
2021-03-13,37,5
2021-03-13,38,0
2021-03-13,31,2
2021-03-13,33,0
2021-03-13,34,10
2021-03-13,35,0
2021-03-13,32,3
2021-03-13,36,14
2021-03-13,39,11
2021-03-13,40,3
2021-03-13,41,0
2021-03-13,42,11
2021-03-13,72,18
2021-03-13,44,0
2021-03-13,45,6
2021-03-13,46,0
2021-03-13,47,24
2021-03-13,48,79
2021-03-13,US,425
2021-03-13,49,0
2021-03-13,51,9
2021-03-13,50,0
2021-03-13,53,1
2021-03-13,55,1
2021-03-13,54,0
2021-03-13,56,1
2021-03-20,02,0
2021-03-20,01,22
2021-03-20,05,14
2021-03-20,04,14
2021-03-20,06,13
2021-03-20,08,5
2021-03-20,09,0
2021-03-20,11,0
2021-03-20,10,0
2021-03-20,12,82
2021-03-20,13,32
2021-03-20,15,0
2021-03-20,19,0
2021-03-20,16,3
2021-03-20,17,0
2021-03-20,18,8
2021-03-20,20,0
2021-03-20,21,7
2021-03-20,22,1
2021-03-20,25,3
2021-03-20,24,1
2021-03-20,23,1
2021-03-20,26,0
2021-03-20,27,0
2021-03-20,29,12
2021-03-20,28,8
2021-03-20,30,0
2021-03-20,37,5
2021-03-20,38,0
2021-03-20,31,0
2021-03-20,33,0
2021-03-20,34,18
2021-03-20,35,1
2021-03-20,32,7
2021-03-20,36,13
2021-03-20,39,4
2021-03-20,40,9
2021-03-20,41,0
2021-03-20,42,17
2021-03-20,72,19
2021-03-20,44,0
2021-03-20,45,9
2021-03-20,46,0
2021-03-20,47,23
2021-03-20,48,34
2021-03-20,US,416
2021-03-20,49,0
2021-03-20,51,25
2021-03-20,50,0
2021-03-20,53,3
2021-03-20,55,2
2021-03-20,54,0
2021-03-20,56,1
2021-03-27,02,0
2021-03-27,01,17
2021-03-27,05,17
2021-03-27,04,5
2021-03-27,06,13
2021-03-27,08,1
2021-03-27,09,0
2021-03-27,11,0
2021-03-27,10,0
2021-03-27,12,78
2021-03-27,13,20
2021-03-27,15,0
2021-03-27,19,10
2021-03-27,16,0
2021-03-27,17,2
2021-03-27,18,8
2021-03-27,20,2
2021-03-27,21,6
2021-03-27,22,5
2021-03-27,25,0
2021-03-27,24,0
2021-03-27,23,0
2021-03-27,26,1
2021-03-27,27,0
2021-03-27,29,2
2021-03-27,28,8
2021-03-27,30,0
2021-03-27,37,3
2021-03-27,38,0
2021-03-27,31,1
2021-03-27,33,1
2021-03-27,34,6
2021-03-27,35,0
2021-03-27,32,1
2021-03-27,36,15
2021-03-27,39,13
2021-03-27,40,7
2021-03-27,41,0
2021-03-27,42,9
2021-03-27,72,17
2021-03-27,44,0
2021-03-27,45,21
2021-03-27,46,5
2021-03-27,47,23
2021-03-27,48,33
2021-03-27,US,385
2021-03-27,49,1
2021-03-27,51,29
2021-03-27,50,0
2021-03-27,53,1
2021-03-27,55,1
2021-03-27,54,0
2021-03-27,56,3
2021-04-03,02,0
2021-04-03,01,11
2021-04-03,05,10
2021-04-03,04,11
2021-04-03,06,5
2021-04-03,08,0
2021-04-03,09,0
2021-04-03,11,0
2021-04-03,10,0
2021-04-03,12,49
2021-04-03,13,16
2021-04-03,15,0
2021-04-03,19,3
2021-04-03,16,0
2021-04-03,17,17
2021-04-03,18,56
2021-04-03,20,6
2021-04-03,21,2
2021-04-03,22,3
2021-04-03,25,4
2021-04-03,24,1
2021-04-03,23,0
2021-04-03,26,1
2021-04-03,27,0
2021-04-03,29,3
2021-04-03,28,7
2021-04-03,30,0
2021-04-03,37,0
2021-04-03,38,0
2021-04-03,31,2
2021-04-03,33,0
2021-04-03,34,11
2021-04-03,35,0
2021-04-03,32,3
2021-04-03,36,25
2021-04-03,39,7
2021-04-03,40,13
2021-04-03,41,0
2021-04-03,42,11
2021-04-03,72,8
2021-04-03,44,0
2021-04-03,45,6
2021-04-03,46,0
2021-04-03,47,23
2021-04-03,48,34
2021-04-03,US,369
2021-04-03,49,0
2021-04-03,51,18
2021-04-03,50,1
2021-04-03,53,1
2021-04-03,55,1
2021-04-03,54,0
2021-04-03,56,0
2021-04-10,02,0
2021-04-10,01,18
2021-04-10,05,20
2021-04-10,04,6
2021-04-10,06,9
2021-04-10,08,1
2021-04-10,09,0
2021-04-10,11,0
2021-04-10,10,0
2021-04-10,12,50
2021-04-10,13,18
2021-04-10,15,0
2021-04-10,19,11
2021-04-10,16,6
2021-04-10,17,13
2021-04-10,18,13
2021-04-10,20,7
2021-04-10,21,6
2021-04-10,22,8
2021-04-10,25,7
2021-04-10,24,2
2021-04-10,23,5
2021-04-10,26,7
2021-04-10,27,0
2021-04-10,29,9
2021-04-10,28,14
2021-04-10,30,2
2021-04-10,37,8
2021-04-10,38,1
2021-04-10,31,0
2021-04-10,33,1
2021-04-10,34,8
2021-04-10,35,8
2021-04-10,32,1
2021-04-10,36,27
2021-04-10,39,0
2021-04-10,40,13
2021-04-10,41,0
2021-04-10,42,17
2021-04-10,72,16
2021-04-10,44,0
2021-04-10,45,3
2021-04-10,46,0
2021-04-10,47,19
2021-04-10,48,32
2021-04-10,US,442
2021-04-10,49,0
2021-04-10,51,40
2021-04-10,50,0
2021-04-10,53,1
2021-04-10,55,0
2021-04-10,54,15
2021-04-10,56,0
2021-04-17,02,4
2021-04-17,01,19
2021-04-17,05,26
2021-04-17,04,7
2021-04-17,06,10
2021-04-17,08,0
2021-04-17,09,0
2021-04-17,11,0
2021-04-17,10,1
2021-04-17,12,73
2021-04-17,13,21
2021-04-17,15,0
2021-04-17,19,4
2021-04-17,16,0
2021-04-17,17,7
2021-04-17,18,13
2021-04-17,20,7
2021-04-17,21,3
2021-04-17,22,1
2021-04-17,25,0
2021-04-17,24,1
2021-04-17,23,0
2021-04-17,26,13
2021-04-17,27,1
2021-04-17,29,11
2021-04-17,28,2
2021-04-17,30,0
2021-04-17,37,15
2021-04-17,38,0
2021-04-17,31,0
2021-04-17,33,1
2021-04-17,34,11
2021-04-17,35,0
2021-04-17,32,5
2021-04-17,36,20
2021-04-17,39,10
2021-04-17,40,7
2021-04-17,41,0
2021-04-17,42,13
2021-04-17,72,14
2021-04-17,44,0
2021-04-17,45,20
2021-04-17,46,1
2021-04-17,47,25
2021-04-17,48,25
2021-04-17,US,417
2021-04-17,49,0
2021-04-17,51,26
2021-04-17,50,0
2021-04-17,53,0
2021-04-17,55,0
2021-04-17,54,0
2021-04-17,56,0
2021-04-24,02,7
2021-04-24,01,32
2021-04-24,05,24
2021-04-24,04,3
2021-04-24,06,19
2021-04-24,08,1
2021-04-24,09,0
2021-04-24,11,0
2021-04-24,10,1
2021-04-24,12,55
2021-04-24,13,15
2021-04-24,15,0
2021-04-24,19,1
2021-04-24,16,0
2021-04-24,17,6
2021-04-24,18,15
2021-04-24,20,9
2021-04-24,21,3
2021-04-24,22,7
2021-04-24,25,1
2021-04-24,24,0
2021-04-24,23,0
2021-04-24,26,11
2021-04-24,27,0
2021-04-24,29,13
2021-04-24,28,10
2021-04-24,30,0
2021-04-24,37,61
2021-04-24,38,0
2021-04-24,31,0
2021-04-24,33,1
2021-04-24,34,14
2021-04-24,35,0
2021-04-24,32,5
2021-04-24,36,20
2021-04-24,39,3
2021-04-24,40,6
2021-04-24,41,0
2021-04-24,42,10
2021-04-24,72,15
2021-04-24,44,0
2021-04-24,45,7
2021-04-24,46,6
2021-04-24,47,17
2021-04-24,48,34
2021-04-24,US,493
2021-04-24,49,0
2021-04-24,51,57
2021-04-24,50,0
2021-04-24,53,2
2021-04-24,55,1
2021-04-24,54,1
2021-04-24,56,0
2021-05-01,02,7
2021-05-01,01,19
2021-05-01,05,15
2021-05-01,04,21
2021-05-01,06,9
2021-05-01,08,0
2021-05-01,09,0
2021-05-01,11,0
2021-05-01,10,0
2021-05-01,12,36
2021-05-01,13,9
2021-05-01,15,0
2021-05-01,19,3
2021-05-01,16,0
2021-05-01,17,3
2021-05-01,18,8
2021-05-01,20,5
2021-05-01,21,3
2021-05-01,22,3
2021-05-01,25,2
2021-05-01,24,0
2021-05-01,23,0
2021-05-01,26,3
2021-05-01,27,2
2021-05-01,29,6
2021-05-01,28,3
2021-05-01,30,0
2021-05-01,37,105
2021-05-01,38,0
2021-05-01,31,0
2021-05-01,33,0
2021-05-01,34,5
2021-05-01,35,0
2021-05-01,32,6
2021-05-01,36,17
2021-05-01,39,2
2021-05-01,40,4
2021-05-01,41,1
2021-05-01,42,9
2021-05-01,72,29
2021-05-01,44,0
2021-05-01,45,3
2021-05-01,46,3
2021-05-01,47,13
2021-05-01,48,30
2021-05-01,US,425
2021-05-01,49,1
2021-05-01,51,30
2021-05-01,50,0
2021-05-01,53,1
2021-05-01,55,4
2021-05-01,54,5
2021-05-01,56,0
2021-05-08,02,7
2021-05-08,01,9
2021-05-08,05,6
2021-05-08,04,8
2021-05-08,06,15
2021-05-08,08,0
2021-05-08,09,1
2021-05-08,11,0
2021-05-08,10,0
2021-05-08,12,51
2021-05-08,13,22
2021-05-08,15,0
2021-05-08,19,1
2021-05-08,16,0
2021-05-08,17,2
2021-05-08,18,2
2021-05-08,20,9
2021-05-08,21,2
2021-05-08,22,3
2021-05-08,25,1
2021-05-08,24,6
2021-05-08,23,1
2021-05-08,26,1
2021-05-08,27,1
2021-05-08,29,3
2021-05-08,28,10
2021-05-08,30,0
2021-05-08,37,30
2021-05-08,38,0
2021-05-08,31,0
2021-05-08,33,3
2021-05-08,34,8
2021-05-08,35,0
2021-05-08,32,2
2021-05-08,36,11
2021-05-08,39,1
2021-05-08,40,15
2021-05-08,41,0
2021-05-08,42,18
2021-05-08,72,18
2021-05-08,44,0
2021-05-08,45,7
2021-05-08,46,3
2021-05-08,47,13
2021-05-08,48,26
2021-05-08,US,344
2021-05-08,49,0
2021-05-08,51,25
2021-05-08,50,0
2021-05-08,53,1
2021-05-08,55,0
2021-05-08,54,1
2021-05-08,56,1
2021-05-15,02,7
2021-05-15,01,19
2021-05-15,05,4
2021-05-15,04,13
2021-05-15,06,8
2021-05-15,08,5
2021-05-15,09,0
2021-05-15,11,0
2021-05-15,10,0
2021-05-15,12,42
2021-05-15,13,4
2021-05-15,15,0
2021-05-15,19,0
2021-05-15,16,0
2021-05-15,17,2
2021-05-15,18,4
2021-05-15,20,0
2021-05-15,21,1
2021-05-15,22,1
2021-05-15,25,0
2021-05-15,24,2
2021-05-15,23,0
2021-05-15,26,3
2021-05-15,27,0
2021-05-15,29,6
2021-05-15,28,12
2021-05-15,30,0
2021-05-15,37,13
2021-05-15,38,1
2021-05-15,31,0
2021-05-15,33,0
2021-05-15,34,28
2021-05-15,35,0
2021-05-15,32,1
2021-05-15,36,19
2021-05-15,39,2
2021-05-15,40,7
2021-05-15,41,0
2021-05-15,42,9
2021-05-15,72,12
2021-05-15,44,0
2021-05-15,45,4
2021-05-15,46,1
2021-05-15,47,25
2021-05-15,48,29
2021-05-15,US,321
2021-05-15,49,6
2021-05-15,51,21
2021-05-15,50,0
2021-05-15,53,7
2021-05-15,55,1
2021-05-15,54,2
2021-05-15,56,0
2021-05-22,02,7
2021-05-22,01,15
2021-05-22,05,8
2021-05-22,04,3
2021-05-22,06,12
2021-05-22,08,6
2021-05-22,09,0
2021-05-22,11,0
2021-05-22,10,0
2021-05-22,12,41
2021-05-22,13,15
2021-05-22,15,0
2021-05-22,19,1
2021-05-22,16,0
2021-05-22,17,7
2021-05-22,18,9
2021-05-22,20,7
2021-05-22,21,12
2021-05-22,22,4
2021-05-22,25,0
2021-05-22,24,0
2021-05-22,23,0
2021-05-22,26,0
2021-05-22,27,0
2021-05-22,29,2
2021-05-22,28,16
2021-05-22,30,0
2021-05-22,37,11
2021-05-22,38,0
2021-05-22,31,3
2021-05-22,33,0
2021-05-22,34,4
2021-05-22,35,1
2021-05-22,32,0
2021-05-22,36,14
2021-05-22,39,1
2021-05-22,40,8
2021-05-22,41,0
2021-05-22,42,14
2021-05-22,72,17
2021-05-22,44,0
2021-05-22,45,7
2021-05-22,46,0
2021-05-22,47,7
2021-05-22,48,29
2021-05-22,US,301
2021-05-22,49,0
2021-05-22,51,11
2021-05-22,50,0
2021-05-22,53,1
2021-05-22,55,0
2021-05-22,54,6
2021-05-22,56,2
2021-05-29,02,8
2021-05-29,01,16
2021-05-29,05,12
2021-05-29,04,6
2021-05-29,06,13
2021-05-29,08,1
2021-05-29,09,0
2021-05-29,11,0
2021-05-29,10,0
2021-05-29,12,37
2021-05-29,13,7
2021-05-29,15,0
2021-05-29,19,1
2021-05-29,16,0
2021-05-29,17,2
2021-05-29,18,2
2021-05-29,20,0
2021-05-29,21,5
2021-05-29,22,7
2021-05-29,25,0
2021-05-29,24,0
2021-05-29,23,0
2021-05-29,26,2
2021-05-29,27,0
2021-05-29,29,3
2021-05-29,28,10
2021-05-29,30,0
2021-05-29,37,6
2021-05-29,38,1
2021-05-29,31,0
2021-05-29,33,0
2021-05-29,34,3
2021-05-29,35,0
2021-05-29,32,1
2021-05-29,36,16
2021-05-29,39,3
2021-05-29,40,20
2021-05-29,41,1
2021-05-29,42,26
2021-05-29,72,6
2021-05-29,44,0
2021-05-29,45,10
2021-05-29,46,2
2021-05-29,47,6
2021-05-29,48,26
2021-05-29,US,295
2021-05-29,49,0
2021-05-29,51,27
2021-05-29,50,0
2021-05-29,53,0
2021-05-29,55,4
2021-05-29,54,5
2021-05-29,56,0
2021-06-05,02,7
2021-06-05,01,20
2021-06-05,05,7
2021-06-05,04,13
2021-06-05,06,7
2021-06-05,08,0
2021-06-05,09,0
2021-06-05,11,0
2021-06-05,10,0
2021-06-05,12,29
2021-06-05,13,12
2021-06-05,15,0
2021-06-05,19,0
2021-06-05,16,1
2021-06-05,17,3
2021-06-05,18,9
2021-06-05,20,0
2021-06-05,21,4
2021-06-05,22,9
2021-06-05,25,0
2021-06-05,24,0
2021-06-05,23,0
2021-06-05,26,1
2021-06-05,27,0
2021-06-05,29,0
2021-06-05,28,10
2021-06-05,30,0
2021-06-05,37,6
2021-06-05,38,0
2021-06-05,31,0
2021-06-05,33,0
2021-06-05,34,2
2021-06-05,35,9
2021-06-05,32,0
2021-06-05,36,14
2021-06-05,39,0
2021-06-05,40,10
2021-06-05,41,0
2021-06-05,42,11
2021-06-05,72,10
2021-06-05,44,0
2021-06-05,45,17
2021-06-05,46,0
2021-06-05,47,25
2021-06-05,48,32
2021-06-05,US,286
2021-06-05,49,0
2021-06-05,51,17
2021-06-05,50,0
2021-06-05,53,0
2021-06-05,55,1
2021-06-05,54,0
2021-06-05,56,0
2021-06-12,02,7
2021-06-12,01,19
2021-06-12,05,7
2021-06-12,04,3
2021-06-12,06,4
2021-06-12,08,0
2021-06-12,09,0
2021-06-12,11,0
2021-06-12,10,0
2021-06-12,12,16
2021-06-12,13,6
2021-06-12,15,0
2021-06-12,19,1
2021-06-12,16,0
2021-06-12,17,1
2021-06-12,18,5
2021-06-12,20,0
2021-06-12,21,1
2021-06-12,22,8
2021-06-12,25,0
2021-06-12,24,1
2021-06-12,23,0
2021-06-12,26,0
2021-06-12,27,0
2021-06-12,29,15
2021-06-12,28,13
2021-06-12,30,0
2021-06-12,37,10
2021-06-12,38,0
2021-06-12,31,0
2021-06-12,33,0
2021-06-12,34,11
2021-06-12,35,6
2021-06-12,32,2
2021-06-12,36,5
2021-06-12,39,4
2021-06-12,40,11
2021-06-12,41,0
2021-06-12,42,22
2021-06-12,72,11
2021-06-12,44,0
2021-06-12,45,5
2021-06-12,46,9
2021-06-12,47,6
2021-06-12,48,28
2021-06-12,US,276
2021-06-12,49,0
2021-06-12,51,28
2021-06-12,50,0
2021-06-12,53,0
2021-06-12,55,1
2021-06-12,54,0
2021-06-12,56,10
2021-06-19,02,7
2021-06-19,01,20
2021-06-19,05,4
2021-06-19,04,9
2021-06-19,06,9
2021-06-19,08,0
2021-06-19,09,0
2021-06-19,11,0
2021-06-19,10,0
2021-06-19,12,28
2021-06-19,13,4
2021-06-19,15,0
2021-06-19,19,0
2021-06-19,16,0
2021-06-19,17,3
2021-06-19,18,2
2021-06-19,20,0
2021-06-19,21,1
2021-06-19,22,10
2021-06-19,25,0
2021-06-19,24,2
2021-06-19,23,0
2021-06-19,26,0
2021-06-19,27,1
2021-06-19,29,0
2021-06-19,28,9
2021-06-19,30,1
2021-06-19,37,5
2021-06-19,38,1
2021-06-19,31,0
2021-06-19,33,5
2021-06-19,34,18
2021-06-19,35,6
2021-06-19,32,7
2021-06-19,36,1
2021-06-19,39,2
2021-06-19,40,6
2021-06-19,41,1
2021-06-19,42,9
2021-06-19,72,19
2021-06-19,44,0
2021-06-19,45,0
2021-06-19,46,4
2021-06-19,47,6
2021-06-19,48,30
2021-06-19,US,262
2021-06-19,49,5
2021-06-19,51,20
2021-06-19,50,0
2021-06-19,53,0
2021-06-19,55,0
2021-06-19,54,5
2021-06-19,56,2
2021-06-26,02,7
2021-06-26,01,13
2021-06-26,05,3
2021-06-26,04,3
2021-06-26,06,15
2021-06-26,08,0
2021-06-26,09,0
2021-06-26,11,0
2021-06-26,10,0
2021-06-26,12,35
2021-06-26,13,2
2021-06-26,15,0
2021-06-26,19,0
2021-06-26,16,1
2021-06-26,17,5
2021-06-26,18,13
2021-06-26,20,4
2021-06-26,21,1
2021-06-26,22,3
2021-06-26,25,1
2021-06-26,24,12
2021-06-26,23,0
2021-06-26,26,0
2021-06-26,27,0
2021-06-26,29,2
2021-06-26,28,9
2021-06-26,30,0
2021-06-26,37,7
2021-06-26,38,3
2021-06-26,31,0
2021-06-26,33,0
2021-06-26,34,2
2021-06-26,35,0
2021-06-26,32,2
2021-06-26,36,0
2021-06-26,39,0
2021-06-26,40,6
2021-06-26,41,0
2021-06-26,42,13
2021-06-26,72,19
2021-06-26,44,0
2021-06-26,45,0
2021-06-26,46,2
2021-06-26,47,5
2021-06-26,48,43
2021-06-26,US,253
2021-06-26,49,0
2021-06-26,51,22
2021-06-26,50,0
2021-06-26,53,0
2021-06-26,55,0
2021-06-26,54,0
2021-06-26,56,0
2021-07-03,02,7
2021-07-03,01,18
2021-07-03,05,1
2021-07-03,04,13
2021-07-03,06,5
2021-07-03,08,1
2021-07-03,09,0
2021-07-03,11,0
2021-07-03,10,0
2021-07-03,12,25
2021-07-03,13,13
2021-07-03,15,0
2021-07-03,19,0
2021-07-03,16,0
2021-07-03,17,6
2021-07-03,18,3
2021-07-03,20,1
2021-07-03,21,0
2021-07-03,22,5
2021-07-03,25,0
2021-07-03,24,2
2021-07-03,23,0
2021-07-03,26,0
2021-07-03,27,0
2021-07-03,29,6
2021-07-03,28,7
2021-07-03,30,0
2021-07-03,37,5
2021-07-03,38,0
2021-07-03,31,0
2021-07-03,33,0
2021-07-03,34,8
2021-07-03,35,0
2021-07-03,32,1
2021-07-03,36,2
2021-07-03,39,7
2021-07-03,40,5
2021-07-03,41,1
2021-07-03,42,11
2021-07-03,72,19
2021-07-03,44,0
2021-07-03,45,0
2021-07-03,46,2
2021-07-03,47,1
2021-07-03,48,58
2021-07-03,US,249
2021-07-03,49,2
2021-07-03,51,14
2021-07-03,50,0
2021-07-03,53,0
2021-07-03,55,0
2021-07-03,54,0
2021-07-03,56,0
2021-07-10,02,7
2021-07-10,01,14
2021-07-10,05,2
2021-07-10,04,1
2021-07-10,06,9
2021-07-10,08,5
2021-07-10,09,0
2021-07-10,11,1
2021-07-10,10,0
2021-07-10,12,34
2021-07-10,13,2
2021-07-10,15,1
2021-07-10,19,0
2021-07-10,16,0
2021-07-10,17,3
2021-07-10,18,8
2021-07-10,20,0
2021-07-10,21,5
2021-07-10,22,10
2021-07-10,25,0
2021-07-10,24,0
2021-07-10,23,0
2021-07-10,26,0
2021-07-10,27,0
2021-07-10,29,3
2021-07-10,28,1
2021-07-10,30,0
2021-07-10,37,3
2021-07-10,38,4
2021-07-10,31,0
2021-07-10,33,0
2021-07-10,34,8
2021-07-10,35,0
2021-07-10,32,2
2021-07-10,36,1
2021-07-10,39,0
2021-07-10,40,6
2021-07-10,41,1
2021-07-10,42,10
2021-07-10,72,27
2021-07-10,44,0
2021-07-10,45,5
2021-07-10,46,4
2021-07-10,47,3
2021-07-10,48,85
2021-07-10,US,287
2021-07-10,49,0
2021-07-10,51,22
2021-07-10,50,0
2021-07-10,53,0
2021-07-10,55,0
2021-07-10,54,0
2021-07-10,56,0
2021-07-17,02,7
2021-07-17,01,18
2021-07-17,05,0
2021-07-17,04,5
2021-07-17,06,14
2021-07-17,08,0
2021-07-17,09,0
2021-07-17,11,0
2021-07-17,10,0
2021-07-17,12,53
2021-07-17,13,5
2021-07-17,15,1
2021-07-17,19,0
2021-07-17,16,0
2021-07-17,17,10
2021-07-17,18,11
2021-07-17,20,9
2021-07-17,21,0
2021-07-17,22,11
2021-07-17,25,0
2021-07-17,24,0
2021-07-17,23,0
2021-07-17,26,1
2021-07-17,27,0
2021-07-17,29,2
2021-07-17,28,6
